date,employeeid,gender,age,ethnicgroup,fp,termdate,isnnewhire,bu,hiredate,paytypeid,termreason,agegroupid,tenuredays,tenuremonths,badhire
2023-12-31,305,1,42,W,F,,1,Operations 2,2023-10-04,4,,3,87,2,0
2023-12-31,306,1,49,A,F,,0,R&D,2020-11-22,2,,4,1133,37,0
2023-12-31,307,2,43,N,P,,0,Sales,2022-09-10,3,,3,476,15,0
2023-12-31,308,2,21,B,F,2023-07-22,0,IT 4,2023-04-15,2,1,1,98,3,0
2023-12-31,309,2,43,A,F,,0,IT,2023-05-30,4,,3,214,7,0
2023-12-31,310,1,59,O,P,,0,Customer Support 2,2022-11-10,2,,5,415,13,0
2023-12-31,311,4,33,H,I,2022-08-14,0,IT,2022-05-29,2,3,2,76,2,1
2023-12-31,312,1,58,H,F,,0,IT 3,2020-04-07,2,,5,1362,44,0
2023-12-31,313,1,39,A,F,2023-08-17,0,IT 3,2023-06-24,1,1,3,54,1,1
2023-12-31,314,2,28,W,P,,1,Marketing,2023-11-26,1,,2,34,1,0
2023-12-31,315,2,37,W,C,,0,Operations 3,2023-07-24,1,,3,159,5,0
2023-12-31,316,1,64,W,F,2022-08-27,0,IT 4,2022-02-27,2,4,5,180,5,0
2023-12-31,317,2,43,W,F,,0,Sales 3,2023-03-11,3,,3,294,9,0
2023-12-31,318,1,58,A,P,,1,Sales,2023-10-29,2,,5,62,2,0
2023-12-31,319,1,44,A,F,,0,Executive 4,2022-02-03,2,,3,695,22,0
2023-12-31,320,2,40,W,F,,0,Sales 4,2023-04-09,2,,3,265,8,0
2023-12-31,321,2,33,H,P,,0,IT,2023-03-12,4,,2,293,9,0
2023-12-31,322,1,38,H,F,,0,IT 3,2021-05-23,2,,3,951,31,0
2023-12-31,323,1,48,A,P,,0,Operations,2023-04-26,1,,4,248,8,0
2023-12-31,324,1,25,B,F,,0,Marketing 2,2023-04-24,2,,2,250,8,0
2023-12-31,325,2,40,H,P,,0,Legal 2,2023-08-09,3,,3,143,4,0
2023-12-31,326,2,30,W,F,,0,Finance,2023-09-11,1,,2,110,3,0
2023-12-31,327,1,50,W,F,,0,Customer Support 3,2022-04-07,2,,4,632,20,0
2023-12-31,328,1,28,O,F,,0,Legal 3,2018-01-01,1,,2,2190,71,0
2023-12-31,329,1,35,H,F,2023-07-25,0,Customer Support 3,2023-04-13,5,7,3,103,3,0
2023-12-31,330,1,36,W,P,,0,Sales 3,2020-12-07,3,,3,1118,36,0
2023-12-31,331,1,30,B,P,2021-01-11,0,Finance,2020-12-28,5,6,2,14,0,1
2023-12-31,332,2,57,W,F,2022-04-18,0,Sales,2021-07-18,2,3,5,273,8,0
2023-12-31,333,1,43,H,P,,0,Finance,2023-01-16,2,,3,348,11,0
2023-12-31,334,1,38,W,F,,1,Marketing 4,2023-11-01,2,,3,59,1,0
2023-12-31,335,3,61,B,T,,0,Sales 4,2022-04-14,1,,5,625,20,0
2023-12-31,336,2,32,W,F,,0,IT 2,2023-02-08,2,,2,325,10,0
2023-12-31,337,2,28,B,F,,0,HR,2022-04-16,5,,2,623,20,0
2023-12-31,338,1,33,H,P,,0,Marketing 2,2022-08-31,2,,2,486,15,0
2023-12-31,339,1,34,W,F,2023-12-31,1,Marketing 3,2023-11-01,2,8,2,59,1,1
2023-12-31,340,1,34,B,C,,0,Sales 3,2023-08-09,2,,2,143,4,0
2023-12-31,341,1,36,W,P,,0,Operations 2,2022-11-08,2,,3,417,13,0
2023-12-31,342,1,34,W,F,2023-07-03,0,IT 2,2023-03-20,1,6,2,104,3,0
2023-12-31,343,1,36,H,F,2023-12-31,0,Sales,2022-11-18,2,2,3,407,13,0
2023-12-31,344,1,58,W,F,2023-11-23,0,Operations 2,2023-05-01,1,9,5,205,6,0
2023-12-31,345,1,44,W,F,,1,Finance,2023-10-16,2,,3,75,2,0
2023-12-31,346,2,44,W,F,,0,Operations 2,2023-04-22,2,,3,252,8,0
2023-12-31,347,1,34,W,C,,0,Sales,2022-08-10,1,,2,507,16,0
2023-12-31,348,1,36,W,T,2023-06-10,0,Sales,2023-05-20,3,1,3,21,0,1
2023-12-31,349,2,22,W,F,,0,R&D,2022-01-17,2,,1,712,23,0
2023-12-31,350,1,44,N,C,,0,IT,2023-05-13,2,,3,231,7,0
2023-12-31,351,1,36,H,F,,0,Customer Support,2021-12-24,4,,3,736,24,0
2023-12-31,352,1,42,A,F,,0,Sales 3,2021-12-03,3,,3,757,24,0
2023-12-31,353,1,40,A,C,,1,Operations 3,2023-11-11,2,,3,49,1,0
2023-12-31,354,1,35,W,F,,0,Legal,2022-09-06,4,,3,480,15,0
2023-12-31,355,1,49,W,P,,0,IT 3,2023-08-28,2,,4,124,4,0
2023-12-31,356,2,20,A,F,,0,Legal,2021-01-09,2,,1,1085,35,0
2023-12-31,357,1,54,W,F,2022-09-20,0,IT 3,2022-07-27,2,1,4,55,1,1
2023-12-31,358,2,41,T,C,,0,R&D,2023-03-27,4,,3,278,9,0
2023-12-31,359,1,43,W,F,,0,IT 2,2023-07-03,3,,3,180,5,0
2023-12-31,360,2,36,W,C,2023-12-01,0,Sales 4,2023-06-04,3,4,3,179,5,0
2023-12-31,361,2,20,A,C,,0,Marketing,2021-06-17,3,,1,926,30,0
2023-12-31,362,1,38,W,F,,0,Marketing 4,2023-07-13,1,,3,170,5,0
2023-12-31,363,1,37,W,P,,0,IT 3,2023-08-30,2,,3,122,4,0
2023-12-31,364,2,38,A,F,2023-12-31,0,Operations 2,2023-07-07,4,3,3,176,5,0
2023-12-31,365,2,26,B,F,2023-12-31,0,Sales 2,2023-06-14,3,9,2,199,6,0
2023-12-31,366,2,42,W,F,,0,Sales 3,2022-02-21,2,,3,677,22,0
2023-12-31,367,2,33,W,F,,0,Sales,2021-08-23,5,,2,859,28,0
2023-12-31,368,1,44,B,F,,0,IT 3,2022-12-22,2,,3,373,12,0
2023-12-31,369,1,48,W,F,,0,R&D,2021-10-01,5,,4,820,26,0
2023-12-31,370,2,33,W,T,,0,Operations 3,2022-01-11,2,,2,718,23,0
2023-12-31,371,3,25,W,F,,1,Legal 3,2023-12-29,2,,2,1,0,0
2023-12-31,372,1,28,W,F,,0,Finance,2021-11-17,5,,2,773,25,0
2023-12-31,373,1,51,T,T,,0,Sales 3,2022-10-26,3,,4,430,14,0
2023-12-31,374,2,40,W,F,,0,Operations 3,2023-05-08,1,,3,236,7,0
2023-12-31,375,1,27,W,P,,0,IT,2018-01-01,2,,2,2190,71,0
2023-12-31,376,2,42,W,F,,0,Sales 4,2023-04-15,3,,3,259,8,0
2023-12-31,377,2,50,H,F,2022-11-26,0,Marketing,2022-09-18,3,1,4,68,2,1
2023-12-31,378,1,63,W,P,2022-11-29,0,Sales 3,2022-10-21,2,5,5,38,1,1
2023-12-31,379,2,43,H,F,2023-03-04,0,Sales 2,2023-01-15,4,12,3,47,1,1
2023-12-31,380,1,24,H,F,2022-05-04,0,IT 2,2022-02-04,2,6,1,89,2,1
2023-12-31,381,2,37,W,C,2023-12-31,1,Sales,2023-10-04,2,10,3,87,2,1
2023-12-31,382,1,31,W,C,2023-12-31,0,Customer Support,2023-09-29,1,2,2,92,3,0
2023-12-31,383,2,24,B,C,,0,IT 2,2021-04-02,4,,1,1002,32,0
2023-12-31,384,2,47,H,F,,1,Sales 3,2023-12-18,2,,4,12,0,0
2023-12-31,385,1,32,H,F,2022-07-25,0,Marketing 4,2021-08-30,5,9,2,329,10,0
2023-12-31,386,1,44,W,P,2023-07-18,0,Legal 3,2023-01-07,4,6,3,191,6,0
2023-12-31,387,1,27,A,C,,0,Operations 3,2022-09-17,1,,2,469,15,0
2023-12-31,388,1,28,W,F,,0,Executive 3,2023-04-15,2,,2,259,8,0
2023-12-31,389,2,18,O,I,,0,Operations 2,2023-01-02,4,,1,362,11,0
2023-12-31,390,1,22,H,C,2022-05-12,0,Operations 3,2022-05-10,1,5,1,1,0,1
2023-12-31,391,1,43,W,F,,1,Sales 2,2023-11-02,3,,3,58,1,0
2023-12-31,392,1,35,B,F,,0,IT 2,2022-05-02,1,,3,607,19,0
2023-12-31,393,1,43,W,F,,0,Marketing 2,2023-09-10,5,,3,111,3,0
2023-12-31,394,1,29,W,F,2021-12-24,0,Sales 3,2021-12-21,2,11,2,2,0,1
2023-12-31,395,2,27,H,T,,0,Marketing,2023-06-24,2,,2,189,6,0
2023-12-31,396,2,41,W,C,,0,Sales 3,2022-12-10,2,,3,385,12,0
2023-12-31,397,1,54,T,P,,0,Marketing 4,2022-08-16,2,,4,501,16,0
2023-12-31,398,1,44,A,F,,0,IT 3,2023-05-22,2,,3,222,7,0
2023-12-31,399,1,37,B,F,,0,Sales 4,2023-08-29,1,,3,123,4,0
2023-12-31,400,2,32,W,F,,0,Operations 2,2022-01-22,1,,2,707,23,0
2023-12-31,401,2,60,W,F,,1,Sales,2023-11-18,2,,5,42,1,0
2023-12-31,402,2,35,W,F,,0,Sales,2022-07-28,3,,3,520,17,0
2023-12-31,403,1,26,W,F,,0,HR,2023-03-08,1,,2,297,9,0
2023-12-31,404,4,40,W,F,,0,IT 2,2019-02-05,2,,3,1789,58,0
2023-12-31,405,1,41,B,P,2020-04-21,0,Operations 3,2020-03-23,1,4,3,29,0,1
2023-12-31,406,2,23,W,F,,0,Executive 2,2023-06-26,1,,1,187,6,0
2023-12-31,407,1,56,B,F,2023-12-31,0,Sales 4,2023-09-04,2,2,5,117,3,0
2023-12-31,408,2,41,W,I,,0,Customer Support 3,2023-04-18,2,,3,256,8,0
2023-12-31,409,2,55,H,F,,0,Customer Support,2022-06-01,2,,5,577,18,0
2023-12-31,410,1,27,W,F,,0,Sales 4,2021-02-08,2,,2,1055,34,0
2023-12-31,411,2,44,B,C,,0,Sales 4,2022-06-30,3,,3,548,18,0
2023-12-31,412,2,35,H,F,,0,Customer Support,2022-12-08,1,,3,387,12,0
2023-12-31,413,2,27,H,C,,1,IT 2,2023-12-13,2,,2,17,0,0
2023-12-31,414,1,40,W,F,,1,R&D,2023-12-08,2,,3,22,0,0
2023-12-31,415,2,27,A,C,,0,Operations,2020-08-06,1,,2,1241,40,0
2023-12-31,416,1,37,A,F,,0,Operations 3,2023-04-16,1,,3,258,8,0
2023-12-31,417,1,25,W,F,,0,Sales 2,2019-01-05,3,,2,1820,59,0
2023-12-31,418,1,26,H,F,,0,Sales,2022-07-14,1,,2,534,17,0
2023-12-31,419,2,64,W,F,2022-05-09,0,Operations 3,2022-04-26,3,4,5,13,0,1
2023-12-31,420,1,26,W,F,2022-06-19,0,IT 4,2022-06-04,2,6,2,14,0,1
2023-12-31,421,2,39,W,F,,0,Customer Support,2021-05-13,1,,3,961,31,0
2023-12-31,422,2,57,W,F,2023-12-31,1,Operations,2023-11-19,1,3,5,41,1,1
2023-12-31,423,1,28,H,F,,0,Marketing 4,2018-10-30,2,,2,1887,61,0
2023-12-31,424,1,50,H,I,,0,Sales 4,2022-02-12,5,,4,686,22,0
2023-12-31,425,2,27,H,F,,0,IT 4,2023-08-13,2,,2,139,4,0
2023-12-31,426,1,22,A,C,,0,Operations,2020-12-23,3,,1,1102,36,0
2023-12-31,427,2,45,A,F,,0,Legal,2023-09-09,3,,4,112,3,0
2023-12-31,428,2,45,W,I,,0,IT 4,2022-10-05,2,,4,451,14,0
2023-12-31,429,1,30,H,F,2021-04-11,0,Customer Support,2021-02-06,5,10,2,63,2,1
2023-12-31,430,2,29,W,F,,0,Legal 3,2022-02-01,1,,2,697,22,0
2023-12-31,431,2,36,H,P,,0,IT 3,2023-09-18,2,,3,103,3,0
2023-12-31,432,1,45,H,F,,0,Legal 2,2022-12-05,2,,4,390,12,0
2023-12-31,433,1,22,H,F,2023-02-05,0,Sales 4,2022-12-11,3,2,1,56,1,1
2023-12-31,434,1,31,W,F,2023-12-31,1,Sales 3,2023-11-29,2,6,2,31,1,1
2023-12-31,435,1,64,W,F,2021-08-10,0,IT 3,2021-04-03,2,5,5,129,4,0
2023-12-31,436,1,23,H,F,2023-05-05,0,Legal 2,2023-03-04,1,1,1,61,2,1
2023-12-31,437,2,40,B,F,2023-12-05,0,IT 4,2023-09-02,2,1,3,93,3,0
2023-12-31,438,1,26,H,P,,0,Sales 2,2023-04-04,4,,2,270,8,0
2023-12-31,439,1,44,W,P,2022-10-09,0,Customer Support 2,2022-08-17,2,7,3,52,1,1
2023-12-31,440,2,40,H,F,,0,Legal 3,2023-04-04,2,,3,270,8,0
2023-12-31,441,2,64,W,F,,0,Sales 3,2019-08-05,3,,5,1608,52,0
2023-12-31,442,2,36,H,F,2022-09-27,0,Finance,2022-09-20,1,7,3,7,0,1
2023-12-31,443,1,41,A,T,,0,Marketing 2,2023-09-03,1,,3,118,3,0
2023-12-31,444,2,53,H,C,,0,Sales 2,2021-09-10,3,,4,841,27,0
2023-12-31,445,1,36,B,F,,0,Legal 3,2023-06-22,2,,3,191,6,0
2023-12-31,446,2,45,B,C,,0,IT 3,2023-02-10,5,,4,323,10,0
2023-12-31,447,1,32,W,F,2023-09-24,0,Sales,2023-09-03,4,4,2,20,0,1
2023-12-31,448,1,35,W,F,,1,IT,2023-11-13,2,,3,47,1,0
2023-12-31,449,1,30,W,F,,1,IT 3,2023-10-09,2,,2,82,2,0
2023-12-31,450,3,28,W,F,,0,Operations 3,2023-08-11,1,,2,141,4,0
2023-12-31,451,2,46,A,F,,0,Sales 2,2023-08-17,2,,4,135,4,0
2023-12-31,452,1,43,W,F,,0,IT 4,2022-12-11,2,,3,384,12,0
2023-12-31,453,1,47,W,F,2023-12-31,1,Operations 2,2023-12-21,1,7,4,9,0,1
2023-12-31,454,1,37,W,C,,1,Marketing 3,2023-11-08,1,,3,52,1,0
2023-12-31,455,1,27,W,I,,0,Legal,2023-05-07,5,,2,237,7,0
2023-12-31,456,1,24,W,P,,0,Marketing 4,2023-09-08,2,,1,113,3,0
2023-12-31,457,2,46,H,C,,0,IT 2,2022-07-08,2,,4,540,17,0
2023-12-31,458,2,49,A,F,2023-12-31,0,Legal 2,2023-06-28,2,1,4,185,6,0
2023-12-31,459,1,43,W,I,2023-11-07,1,IT,2023-10-16,2,2,3,21,0,1
2023-12-31,460,2,38,W,F,,0,Sales 2,2022-09-16,2,,3,470,15,0
2023-12-31,461,2,33,B,F,2022-10-16,0,Marketing 3,2022-05-04,2,3,2,165,5,0
2023-12-31,462,1,32,B,P,,0,Operations,2023-03-24,1,,2,281,9,0
2023-12-31,463,1,34,W,F,,0,Executive 4,2022-12-04,5,,2,391,12,0
2023-12-31,464,2,45,W,C,,0,Customer Support 2,2023-09-04,2,,4,117,3,0
2023-12-31,465,1,39,A,I,,0,IT 4,2022-03-01,2,,3,669,21,0
2023-12-31,466,1,32,B,F,2022-01-12,0,Marketing,2021-11-01,2,4,2,71,2,1
2023-12-31,467,1,36,W,C,,0,Sales 4,2022-12-18,3,,3,377,12,0
2023-12-31,468,2,32,B,C,,0,Marketing 4,2023-08-15,1,,2,137,4,0
2023-12-31,469,2,37,A,C,,1,Legal,2023-11-04,1,,3,56,1,0
2023-12-31,470,2,39,N,F,,0,IT 3,2023-04-26,2,,3,248,8,0
2023-12-31,471,4,40,H,F,,0,IT 4,2021-11-19,2,,3,771,25,0
2023-12-31,472,1,55,A,P,2023-12-31,0,IT 4,2023-01-01,4,3,5,363,11,0
2023-12-31,473,1,33,A,P,,0,IT 2,2023-05-09,2,,2,235,7,0
2023-12-31,474,1,42,H,F,,0,IT 4,2023-08-01,1,,3,151,4,0
2023-12-31,475,1,40,W,T,2022-12-17,0,Customer Support 2,2022-11-08,2,1,3,38,1,1
2023-12-31,476,4,62,O,P,,0,Sales 4,2020-12-22,3,,5,1103,36,0
2023-12-31,477,1,54,B,F,,0,Sales 2,2023-02-28,2,,4,305,10,0
2023-12-31,478,1,41,W,F,2023-03-14,0,Marketing 2,2022-12-16,1,4,3,87,2,1
2023-12-31,479,2,32,A,F,,1,IT 3,2023-11-25,5,,2,35,1,0
2023-12-31,480,2,44,W,F,,0,Marketing 3,2022-02-11,2,,3,687,22,0
2023-12-31,481,2,42,W,T,,0,IT 4,2023-07-24,2,,3,159,5,0
2023-12-31,482,2,31,W,P,,0,IT 2,2023-01-30,2,,2,334,10,0
2023-12-31,483,2,23,W,P,2023-12-28,0,Finance,2023-09-14,1,3,1,105,3,0
2023-12-31,484,2,41,H,F,,0,Marketing,2021-10-19,2,,3,802,26,0
2023-12-31,485,2,28,T,C,,0,Sales 4,2023-09-25,2,,2,96,3,0
2023-12-31,486,2,44,W,F,,1,HR,2023-12-09,1,,3,21,0,0
2023-12-31,487,2,26,N,C,,0,Marketing,2022-07-16,4,,2,532,17,0
2023-12-31,488,1,26,H,C,,0,Operations 2,2020-02-04,1,,2,1425,46,0
2023-12-31,489,1,28,W,P,,0,Legal,2019-11-15,1,,2,1506,49,0
2023-12-31,490,1,32,B,P,,0,Marketing,2023-09-12,2,,2,109,3,0
2023-12-31,491,4,55,W,F,,1,Legal,2023-12-30,5,,5,0,0,0
2023-12-31,492,4,25,W,I,,0,Sales 2,2022-03-27,3,,2,643,21,0
2023-12-31,493,1,39,H,F,2022-11-20,0,Customer Support 2,2022-01-02,2,8,3,321,10,0
2023-12-31,494,1,38,B,P,2023-12-29,0,Operations 3,2023-04-17,2,7,3,255,8,0
2023-12-31,495,4,62,A,F,2023-12-31,0,IT 3,2023-05-11,2,1,5,233,7,0
2023-12-31,496,1,64,W,F,2020-08-17,0,Sales,2019-11-05,3,7,5,285,9,0
2023-12-31,497,1,32,W,F,,0,HR,2022-05-08,2,,2,601,19,0
2023-12-31,498,2,33,W,F,,1,Marketing 3,2023-10-06,2,,2,85,2,0
2023-12-31,499,2,59,W,F,,0,Operations 3,2023-05-14,1,,5,230,7,0
2023-12-31,500,1,62,W,F,,0,Legal,2021-01-26,4,,5,1068,35,0
2023-12-31,501,1,32,W,F,2023-05-06,0,Sales 2,2023-04-05,2,6,2,31,1,1
2023-12-31,502,2,48,H,F,,0,IT 3,2023-03-16,1,,4,289,9,0
2023-12-31,503,1,36,B,F,,0,IT,2022-07-13,2,,3,535,17,0
2023-12-31,504,2,37,A,I,,0,Operations 2,2023-03-29,2,,3,276,9,0
2023-12-31,505,1,32,W,F,,0,Customer Support,2020-07-07,2,,2,1271,41,0
2023-12-31,506,1,35,W,P,,0,Finance,2022-09-12,2,,3,474,15,0
2023-12-31,507,1,32,W,F,,0,Executive,2023-04-09,2,,2,265,8,0
2023-12-31,508,1,38,W,C,2022-04-22,0,Marketing 4,2020-11-11,2,8,3,526,17,0
2023-12-31,509,2,58,H,F,2020-10-06,0,Sales 4,2020-04-30,3,9,5,159,5,0
2023-12-31,510,2,55,H,F,2023-08-31,0,Marketing 2,2023-04-01,2,1,5,152,4,0
2023-12-31,511,1,47,A,P,2022-03-01,0,IT,2021-11-20,3,8,4,101,3,0
2023-12-31,512,1,28,A,F,,1,R&D,2023-11-03,2,,2,57,1,0
2023-12-31,513,2,46,B,P,2023-05-23,0,IT 2,2022-12-06,2,6,4,167,5,0
2023-12-31,514,1,39,W,F,,0,Legal,2023-05-21,2,,3,223,7,0
2023-12-31,515,1,65,W,F,,0,Legal 2,2020-08-26,3,,5,1221,40,0
2023-12-31,516,1,41,B,F,,1,Legal 3,2023-11-26,1,,3,34,1,0
2023-12-31,517,1,48,W,T,,1,IT 4,2023-11-14,3,,4,46,1,0
2023-12-31,518,1,41,B,F,,0,Sales 3,2022-03-24,3,,3,646,21,0
2023-12-31,519,2,63,W,C,,0,Operations 3,2023-01-17,1,,5,347,11,0
2023-12-31,520,1,27,A,F,,0,Legal 3,2022-04-18,3,,2,621,20,0
2023-12-31,521,1,41,B,P,,1,IT 4,2023-11-11,2,,3,49,1,0
2023-12-31,522,1,48,H,F,2023-12-31,0,Legal 3,2023-04-26,5,3,4,248,8,0
2023-12-31,523,2,33,W,F,,0,Sales 2,2021-03-22,3,,2,1013,33,0
2023-12-31,524,1,32,B,F,,0,IT 4,2023-06-16,2,,2,197,6,0
2023-12-31,525,2,38,A,C,,0,Sales 3,2023-08-04,3,,3,148,4,0
2023-12-31,526,1,40,N,C,2022-09-17,0,Sales,2022-04-17,4,6,3,153,5,0
2023-12-31,527,2,56,B,F,2021-05-24,0,Marketing 3,2021-05-15,2,10,5,9,0,1
2023-12-31,528,1,51,B,F,,0,Operations,2023-06-07,2,,4,206,6,0
2023-12-31,529,2,28,H,P,,0,IT 2,2022-06-10,2,,2,568,18,0
2023-12-31,530,2,18,B,F,,0,Finance,2021-02-13,2,,1,1050,34,0
2023-12-31,531,1,30,B,F,,1,IT 2,2023-11-19,2,,2,41,1,0
2023-12-31,532,1,40,W,F,2023-10-12,0,IT 2,2023-01-17,2,6,3,268,8,0
2023-12-31,533,1,43,H,F,,1,Legal 3,2023-11-10,4,,3,50,1,0
2023-12-31,534,2,35,W,F,,0,HR,2023-09-06,2,,3,115,3,0
2023-12-31,535,1,31,H,F,,0,Operations,2023-05-25,2,,2,219,7,0
2023-12-31,536,2,33,H,F,2023-12-31,1,Sales 3,2023-12-19,2,4,2,11,0,1
2023-12-31,537,1,38,W,F,,0,Legal 2,2023-06-23,1,,3,190,6,0
2023-12-31,538,2,30,O,F,,0,IT,2023-07-25,5,,2,158,5,0
2023-12-31,539,2,33,W,P,,0,Legal 3,2021-12-19,2,,2,741,24,0
2023-12-31,540,1,59,H,P,,0,Executive 3,2023-01-22,2,,5,342,11,0
2023-12-31,541,1,41,B,C,2021-10-23,0,Operations,2021-06-15,3,3,3,129,4,0
2023-12-31,542,1,52,W,F,,0,Operations,2022-06-05,1,,4,573,18,0
2023-12-31,543,2,44,B,C,,1,HR,2023-10-24,1,,3,67,2,0
2023-12-31,544,2,36,O,C,2023-10-29,0,Operations 2,2023-05-12,2,12,3,170,5,0
2023-12-31,545,2,61,W,F,,0,Sales 2,2021-06-03,3,,5,940,30,0
2023-12-31,546,1,39,N,F,,0,Customer Support,2021-10-07,2,,3,814,26,0
2023-12-31,547,2,33,B,I,2020-06-20,0,IT,2020-06-05,5,6,2,14,0,1
2023-12-31,548,2,25,W,C,,0,IT 4,2022-03-12,2,,2,658,21,0
2023-12-31,549,2,29,H,F,,0,Sales 4,2023-08-06,2,,2,146,4,0
2023-12-31,550,1,35,H,C,,0,Finance,2023-09-12,2,,3,109,3,0
2023-12-31,551,1,18,B,F,2022-09-26,0,Legal,2022-08-06,3,7,1,50,1,1
2023-12-31,552,2,47,W,F,2023-12-31,1,Sales,2023-12-06,3,2,4,24,0,1
2023-12-31,553,1,28,B,F,2023-06-17,0,Legal,2023-05-29,1,9,2,19,0,1
2023-12-31,554,1,35,O,C,,0,Sales,2023-07-07,3,,3,176,5,0
2023-12-31,555,2,32,W,F,2023-01-12,0,Executive,2022-12-30,2,1,2,13,0,1
2023-12-31,556,1,48,A,P,,0,Marketing 4,2023-01-29,3,,4,335,11,0
2023-12-31,557,2,19,B,F,,1,Customer Support 3,2023-10-17,2,,1,74,2,0
2023-12-31,558,2,35,W,F,2023-12-31,0,Sales 2,2023-02-11,3,2,3,322,10,0
2023-12-31,559,1,35,B,F,2022-06-15,0,Sales 2,2020-12-31,2,4,3,531,17,0
2023-12-31,560,2,37,W,P,2022-03-15,0,Sales,2021-05-02,2,6,3,316,10,0
2023-12-31,561,1,56,W,P,2023-08-23,0,HR,2023-07-30,4,5,5,24,0,1
2023-12-31,562,2,28,W,F,,0,Sales 4,2023-07-08,3,,2,175,5,0
2023-12-31,563,2,34,H,F,2023-12-31,0,IT 3,2023-01-26,5,2,2,338,11,0
2023-12-31,564,2,38,B,F,,1,IT 4,2023-11-03,2,,3,57,1,0
2023-12-31,565,2,33,A,F,,0,IT 2,2023-09-10,2,,2,111,3,0
2023-12-31,566,1,40,H,F,,0,Customer Support 2,2023-07-18,2,,3,165,5,0
2023-12-31,567,2,28,N,F,2022-10-17,0,Sales,2022-08-29,5,2,2,48,1,1
2023-12-31,568,1,43,O,F,,0,Sales 3,2023-08-07,2,,3,145,4,0
2023-12-31,569,1,51,W,F,,0,Marketing 3,2021-09-16,2,,4,835,27,0
2023-12-31,570,1,41,H,F,,0,Marketing 4,2021-12-03,2,,3,757,24,0
2023-12-31,571,1,29,W,F,,0,IT 3,2021-08-28,2,,2,854,28,0
2023-12-31,572,2,43,H,P,2023-12-31,1,Operations 3,2023-12-19,1,6,3,11,0,1
2023-12-31,573,2,30,W,F,,0,Sales,2022-12-18,2,,2,377,12,0
2023-12-31,574,2,41,A,F,,0,IT 2,2023-09-15,2,,3,106,3,0
2023-12-31,575,1,34,W,F,,0,IT 4,2023-07-09,2,,2,174,5,0
2023-12-31,576,2,48,W,P,,1,Operations 3,2023-11-04,1,,4,56,1,0
2023-12-31,577,1,41,B,F,,1,IT,2023-12-20,2,,3,10,0,0
2023-12-31,578,2,51,W,I,,0,Marketing,2023-08-18,1,,4,134,4,0
2023-12-31,579,2,49,A,F,,0,IT,2020-08-20,1,,4,1227,40,0
2023-12-31,580,1,20,A,C,,0,R&D,2023-06-16,2,,1,197,6,0
2023-12-31,581,2,28,W,F,2023-04-12,0,IT,2022-05-23,2,5,2,323,10,0
2023-12-31,582,1,42,O,I,,1,Legal 3,2023-12-12,1,,3,18,0,0
2023-12-31,583,1,28,A,F,2023-08-13,0,Marketing 4,2023-07-07,1,5,2,36,1,1
2023-12-31,584,2,27,H,F,,1,Sales,2023-11-16,3,,2,44,1,0
2023-12-31,585,2,27,H,F,,0,Sales 3,2022-05-13,2,,2,596,19,0
2023-12-31,586,1,57,H,F,,0,Marketing 2,2022-11-11,1,,5,414,13,0
2023-12-31,587,2,40,O,F,,0,IT 4,2023-09-23,4,,3,98,3,0
2023-12-31,588,2,32,H,P,,0,Sales 3,2023-05-17,2,,2,227,7,0
2023-12-31,589,1,40,B,F,2021-10-07,0,Customer Support 3,2021-07-27,1,1,3,71,2,1
2023-12-31,590,2,43,B,F,,1,Sales 3,2023-12-06,2,,3,24,0,0
2023-12-31,591,2,53,W,F,,1,Sales 4,2023-12-04,2,,4,26,0,0
2023-12-31,592,2,35,A,F,,0,Marketing 2,2020-04-02,4,,3,1367,44,0
2023-12-31,593,1,44,W,T,2022-06-15,0,IT 2,2022-04-23,2,8,3,53,1,1
2023-12-31,594,2,42,W,I,,0,Legal 2,2022-06-22,2,,3,556,18,0
2023-12-31,595,2,40,B,F,,0,Sales 3,2022-11-30,3,,3,395,12,0
2023-12-31,596,1,58,B,F,,0,Operations 3,2020-10-24,2,,5,1162,38,0
2023-12-31,597,1,42,N,P,,0,Marketing 3,2021-05-17,3,,3,957,31,0
2023-12-31,598,1,35,W,F,,1,Sales 2,2023-12-09,2,,3,21,0,0
2023-12-31,599,2,40,A,P,,0,Marketing 3,2023-07-02,1,,3,181,5,0
2023-12-31,600,4,26,H,F,,1,Marketing,2023-11-15,2,,2,45,1,0
2023-12-31,601,1,54,W,F,,0,IT 2,2023-07-24,2,,4,159,5,0
2023-12-31,602,1,31,A,T,2023-12-31,0,HR,2023-07-11,1,1,2,172,5,0
2023-12-31,603,1,40,B,F,,0,IT 3,2023-06-19,5,,3,194,6,0
2023-12-31,604,2,36,W,F,,1,R&D,2023-10-27,3,,3,64,2,0
2023-12-31,605,2,39,H,F,,0,Sales 3,2021-07-26,5,,3,887,29,0
2023-12-31,606,1,65,W,F,2022-03-17,0,Marketing 3,2022-02-18,1,3,5,26,0,1
2023-12-31,607,1,22,H,F,,0,HR,2021-05-30,4,,1,944,31,0
2023-12-31,608,2,31,H,F,,0,Sales 3,2021-07-02,3,,2,911,29,0
2023-12-31,609,1,29,W,P,2022-12-08,0,Sales,2022-07-13,3,1,2,148,4,0
2023-12-31,610,1,34,B,C,,0,IT 2,2023-05-08,2,,2,236,7,0
