date,employeeid,gender,age,ethnicgroup,fp,termdate,isnnewhire,bu,hiredate,paytypeid,termreason,agegroupid,tenuredays,tenuremonths,badhire
2023-12-31,309,1,18,B,P,,0,Finance 3,2022-07-10,4,,1,539,17,0
2023-12-31,310,3,25,O,C,,0,Customer Support,2020-08-27,3,,2,1221,40,0
2023-12-31,311,2,54,W,F,,0,Customer Support,2019-09-10,3,,4,1573,51,0
2023-12-31,312,2,52,O,P,,0,Sales 3,2022-06-22,4,,4,557,18,0
2023-12-31,313,2,57,N,I,,0,Sales 3,2020-04-25,2,,5,1345,44,0
2023-12-31,314,3,33,T,I,2022-11-05,0,R&D,2022-09-02,4,3,2,64,2,1
2023-12-31,315,3,38,B,I,,0,IT,2022-11-18,3,,3,408,13,0
2023-12-31,316,2,47,W,P,,0,HR,2019-03-27,2,,4,1740,57,0
2023-12-31,317,1,54,B,C,,0,Sales 3,2023-03-18,3,,4,288,9,0
2023-12-31,318,2,59,O,P,2023-05-06,0,HR,2022-11-25,1,7,5,162,5,0
2023-12-31,319,3,28,N,P,,0,Finance 3,2023-09-13,3,,2,109,3,0
2023-12-31,320,1,30,W,F,,0,Marketing 2,2018-07-02,1,,2,2008,65,0
2023-12-31,321,3,21,H,P,,0,Sales 3,2021-10-21,3,,1,801,26,0
2023-12-31,322,1,63,B,F,,0,HR,2022-06-01,1,,5,578,18,0
2023-12-31,323,1,40,H,P,,0,Marketing,2020-04-10,1,,3,1360,44,0
2023-12-31,324,3,56,N,I,,0,Customer Support,2023-03-02,3,,5,304,9,0
2023-12-31,325,3,54,N,P,,0,HR,2019-06-12,1,,4,1663,54,0
2023-12-31,326,1,45,A,F,2023-02-23,0,HR 2,2020-11-06,4,9,4,839,27,0
2023-12-31,327,3,45,N,P,,0,Finance 2,2019-05-06,2,,4,1700,55,0
2023-12-31,328,3,40,W,P,,0,Sales 3,2018-12-25,1,,3,1832,60,0
2023-12-31,329,3,28,N,I,2022-04-15,0,R&D 2,2021-05-28,4,9,2,322,10,0
2023-12-31,330,3,50,A,P,,0,Finance 2,2018-10-01,1,,4,1917,62,0
2023-12-31,331,1,57,N,C,,0,Finance 2,2021-03-01,4,,5,1035,34,0
2023-12-31,332,2,29,H,C,2023-10-08,0,IT 2,2023-07-16,3,6,2,84,2,1
2023-12-31,333,1,37,O,I,,0,IT 2,2018-07-25,4,,3,1985,65,0
2023-12-31,334,1,32,H,F,2021-08-13,0,R&D,2021-01-24,1,5,2,201,6,0
2023-12-31,335,3,60,O,I,,0,Finance,2018-07-12,1,,5,1998,65,0
2023-12-31,336,2,51,H,F,2022-07-04,0,Sales 3,2021-10-31,4,5,4,246,8,0
2023-12-31,337,1,27,B,I,2023-04-30,0,Finance,2022-08-05,2,4,2,268,8,0
2023-12-31,338,3,25,W,C,,0,Customer Support,2018-04-06,3,,2,2095,68,0
2023-12-31,339,3,57,O,P,,0,R&D,2023-09-19,2,,5,103,3,0
2023-12-31,340,3,26,W,C,,0,Sales,2022-04-14,2,,2,626,20,0
2023-12-31,341,1,57,O,F,,0,R&D,2021-03-10,4,,5,1026,33,0
2023-12-31,342,2,49,N,C,,0,R&D,2023-07-09,1,,4,175,5,0
2023-12-31,343,2,21,T,I,,0,Finance,2018-10-22,2,,1,1896,62,0
2023-12-31,344,2,39,O,I,2023-12-05,0,IT,2021-12-20,4,3,3,715,23,0
2023-12-31,345,3,47,H,P,,0,HR 2,2019-09-14,3,,4,1569,51,0
2023-12-31,346,1,35,B,I,,0,R&D 2,2018-11-15,3,,3,1872,61,0
2023-12-31,347,3,23,T,I,,0,R&D 2,2019-07-25,3,,1,1620,53,0
2023-12-31,348,1,61,B,P,,0,Sales 3,2020-04-24,4,,5,1346,44,0
2023-12-31,349,2,61,B,P,,0,IT 2,2019-03-27,2,,5,1740,57,0
2023-12-31,350,3,60,N,F,2022-11-25,0,R&D 2,2022-11-15,1,5,5,10,0,1
2023-12-31,351,1,34,W,P,,0,Finance,2018-04-18,2,,2,2083,68,0
2023-12-31,352,1,44,B,I,,0,Marketing,2018-10-03,3,,3,1915,62,0
2023-12-31,353,2,57,T,P,,0,Sales 2,2020-07-18,1,,5,1261,41,0
2023-12-31,354,3,41,O,I,,0,Operations,2018-06-05,3,,3,2035,66,0
2023-12-31,355,2,65,N,C,,0,Customer Support,2021-10-28,2,,5,794,26,0
2023-12-31,356,2,40,N,F,,0,Finance,2022-01-21,1,,3,709,23,0
2023-12-31,357,1,29,T,C,,0,IT 2,2021-04-28,3,,2,977,32,0
2023-12-31,358,3,57,N,I,2023-11-03,1,Sales 2,2023-10-06,4,8,5,28,0,1
2023-12-31,359,2,56,B,F,,0,Sales,2021-08-23,3,,5,860,28,0
2023-12-31,360,3,29,B,I,,0,R&D,2019-05-06,4,,2,1700,55,0
2023-12-31,361,3,59,B,I,,0,HR 2,2023-03-05,2,,5,301,9,0
2023-12-31,362,1,48,N,I,,1,IT,2023-12-20,4,,4,11,0,0
2023-12-31,363,2,43,B,I,,0,Finance 2,2020-01-22,3,,3,1439,47,0
2023-12-31,364,3,21,N,F,2022-11-21,0,R&D 2,2021-03-19,3,1,1,612,20,0
2023-12-31,365,3,53,W,F,2020-11-03,0,Customer Support,2019-06-05,3,9,4,517,16,0
2023-12-31,366,1,63,H,P,,0,Sales,2018-12-25,1,,5,1832,60,0
2023-12-31,367,2,24,O,I,2021-05-17,0,Marketing 2,2018-12-20,1,8,1,879,28,0
2023-12-31,368,3,49,N,I,,0,Finance,2021-09-20,4,,4,832,27,0
2023-12-31,369,2,34,H,I,2022-05-11,0,Finance,2022-04-01,2,9,2,40,1,1
2023-12-31,370,1,28,B,I,,0,HR 2,2019-06-13,1,,2,1662,54,0
2023-12-31,371,2,30,T,P,2023-11-14,0,R&D 2,2023-08-13,1,8,2,93,3,0
2023-12-31,372,2,31,T,F,,0,Sales 3,2018-11-08,3,,2,1879,61,0
2023-12-31,373,3,55,N,I,,0,Marketing,2018-09-03,4,,5,1945,63,0
2023-12-31,374,1,27,O,C,2021-08-30,0,Sales 2,2020-12-21,4,10,2,252,8,0
2023-12-31,375,1,19,H,C,,0,Operations,2022-03-26,2,,1,645,21,0
2023-12-31,376,3,43,W,P,,0,R&D 2,2021-08-09,3,,3,874,28,0
2023-12-31,377,2,32,B,I,,0,Marketing,2022-06-05,1,,2,574,18,0
2023-12-31,378,1,48,B,F,2023-03-24,0,Customer Support,2021-02-16,1,10,4,766,25,0
2023-12-31,379,3,61,T,I,,0,HR,2021-05-12,1,,5,963,31,0
2023-12-31,380,3,63,A,C,,0,Sales 2,2018-11-28,2,,5,1859,61,0
2023-12-31,381,3,45,O,P,,0,Marketing 2,2023-05-16,1,,4,229,7,0
2023-12-31,382,1,21,A,P,,0,Marketing,2021-02-10,4,,1,1054,34,0
2023-12-31,383,3,31,T,F,,1,Operations,2023-10-04,4,,2,88,2,0
2023-12-31,384,3,35,N,P,,0,Marketing 2,2023-03-06,1,,3,300,9,0
2023-12-31,385,2,28,O,I,,0,Finance 3,2020-07-12,2,,2,1267,41,0
2023-12-31,386,3,41,T,I,2022-11-14,0,Customer Support,2018-11-27,4,10,3,1448,47,0
2023-12-31,387,3,22,A,P,,0,Finance 3,2018-03-14,2,,1,2118,69,0
2023-12-31,388,3,47,N,I,,0,IT 2,2018-03-07,3,,4,2125,69,0
2023-12-31,389,1,18,N,C,2023-12-11,0,Sales 2,2023-07-15,4,3,1,149,4,0
2023-12-31,390,2,50,H,F,2020-09-26,0,IT,2020-02-05,1,6,4,234,7,0
2023-12-31,391,2,32,T,P,,0,Marketing 2,2022-03-23,4,,2,648,21,0
2023-12-31,392,2,25,W,F,,0,HR,2022-01-23,4,,2,707,23,0
2023-12-31,393,3,33,A,C,,0,Sales 2,2019-08-31,4,,2,1583,52,0
2023-12-31,394,2,40,B,F,,0,R&D 2,2019-01-07,3,,3,1819,59,0
2023-12-31,395,1,21,W,P,2023-12-18,0,HR 2,2023-04-07,1,2,1,255,8,0
2023-12-31,396,3,27,B,P,2023-12-13,1,Finance,2023-12-13,1,4,2,0,0,1
2023-12-31,397,2,37,O,F,2023-12-29,0,Sales 3,2023-02-08,1,2,3,324,10,0
2023-12-31,398,1,21,B,I,2023-05-07,0,R&D,2023-02-28,1,5,1,68,2,1
2023-12-31,399,2,46,N,F,,0,Sales 3,2022-08-27,3,,4,491,16,0
2023-12-31,400,2,55,B,I,,0,Marketing,2022-08-11,2,,5,507,16,0
2023-12-31,401,3,60,W,I,2020-03-29,0,Customer Support,2020-03-23,1,6,5,6,0,1
2023-12-31,402,3,46,B,I,,0,Finance 2,2020-03-06,3,,4,1395,45,0
2023-12-31,403,3,40,A,C,2023-09-14,0,Sales 2,2021-05-03,3,6,3,864,28,0
2023-12-31,404,1,47,A,C,,0,Operations,2018-01-22,4,,4,2169,71,0
2023-12-31,405,2,60,B,I,,0,Operations,2020-07-18,1,,5,1261,41,0
2023-12-31,406,1,52,N,P,2022-11-02,0,IT 2,2022-07-17,2,9,4,108,3,0
2023-12-31,407,3,28,T,C,,0,HR 2,2018-08-10,1,,2,1969,64,0
2023-12-31,408,3,33,B,P,2023-04-30,0,Finance 3,2023-04-27,1,2,2,3,0,1
2023-12-31,409,1,58,T,F,,0,Sales 2,2019-06-18,3,,5,1657,54,0
2023-12-31,410,3,58,O,I,,0,Sales,2018-01-09,1,,5,2182,71,0
2023-12-31,411,2,43,H,F,,0,IT 2,2018-10-24,4,,3,1894,62,0
2023-12-31,412,3,28,B,I,,0,R&D,2022-02-23,2,,2,676,22,0
2023-12-31,413,3,40,W,P,2023-12-21,1,Marketing 2,2023-12-11,3,5,3,10,0,1
2023-12-31,414,3,39,N,C,,0,Marketing 2,2023-02-16,2,,3,318,10,0
2023-12-31,415,2,27,O,C,,0,R&D,2021-06-17,1,,2,927,30,0
2023-12-31,416,3,53,W,C,2023-12-10,1,Customer Support,2023-12-03,1,1,4,7,0,1
2023-12-31,417,2,28,T,C,,0,HR 2,2019-07-04,2,,2,1641,53,0
2023-12-31,418,3,32,A,P,2019-01-22,0,Sales 2,2018-01-24,3,7,2,363,11,0
2023-12-31,419,1,28,N,C,,0,R&D 2,2022-02-19,4,,2,680,22,0
2023-12-31,420,2,43,W,C,,0,IT,2018-10-26,4,,3,1892,62,0
2023-12-31,421,1,35,H,P,,0,Customer Support,2019-11-19,3,,3,1503,49,0
2023-12-31,422,3,38,W,P,,0,Marketing 2,2020-07-16,3,,3,1263,41,0
2023-12-31,423,3,48,B,F,,0,Customer Support,2021-05-31,3,,4,944,31,0
2023-12-31,424,1,26,B,C,,0,Customer Support,2022-05-28,1,,2,582,19,0
2023-12-31,425,2,51,A,C,,0,Marketing 2,2022-08-22,1,,4,496,16,0
2023-12-31,426,3,22,H,P,,0,R&D,2019-06-12,2,,1,1663,54,0
2023-12-31,427,3,32,O,P,2023-12-11,1,R&D,2023-11-17,2,5,2,24,0,1
2023-12-31,428,2,55,A,C,,0,Customer Support,2022-06-16,1,,5,563,18,0
2023-12-31,429,3,36,B,I,,0,Marketing 2,2022-04-30,2,,3,610,20,0
2023-12-31,430,1,60,B,P,2023-08-21,0,R&D 2,2020-11-23,1,8,5,1001,32,0
2023-12-31,431,3,59,A,F,,0,Sales 2,2018-04-18,2,,5,2083,68,0
2023-12-31,432,1,52,A,P,,0,Sales 3,2018-04-17,2,,4,2084,68,0
2023-12-31,433,3,41,H,I,,0,R&D,2020-03-08,1,,3,1393,45,0
2023-12-31,434,1,65,A,P,,0,IT,2021-12-05,3,,5,756,24,0
2023-12-31,435,1,55,N,C,,0,IT 2,2023-03-15,4,,5,291,9,0
2023-12-31,436,2,47,A,C,,0,Finance 2,2018-03-28,4,,4,2104,69,0
2023-12-31,437,3,24,A,C,,0,R&D 2,2019-08-23,3,,1,1591,52,0
2023-12-31,438,2,45,O,P,2018-12-14,0,Finance,2018-11-19,4,6,4,25,0,1
2023-12-31,439,3,57,N,I,2019-05-22,0,HR 2,2018-08-20,1,9,5,275,9,0
2023-12-31,440,2,43,T,P,2023-05-03,0,IT 2,2023-03-11,2,1,3,53,1,1
2023-12-31,441,2,50,T,P,,0,Marketing 2,2022-06-09,2,,4,570,18,0
2023-12-31,442,3,47,B,I,,0,Finance 2,2019-06-28,1,,4,1647,54,0
2023-12-31,443,2,21,B,I,,0,Marketing,2021-07-15,1,,1,899,29,0
2023-12-31,444,1,27,O,P,,0,Sales,2020-08-30,2,,2,1218,40,0
2023-12-31,445,1,30,W,P,,0,HR 2,2020-01-09,4,,2,1452,47,0
2023-12-31,446,1,37,H,P,2020-02-25,0,HR 2,2019-05-01,3,5,3,300,9,0
2023-12-31,447,3,47,O,C,2022-01-27,0,Marketing,2019-09-27,2,5,4,853,28,0
2023-12-31,448,2,55,B,P,2023-10-25,0,IT 2,2022-10-21,2,7,5,369,12,0
2023-12-31,449,3,51,T,P,,0,IT,2021-08-13,4,,4,870,28,0
2023-12-31,450,2,58,N,P,,0,IT,2023-02-13,4,,5,321,10,0
2023-12-31,451,1,56,B,I,2021-01-22,0,IT,2020-11-17,1,9,5,66,2,1
2023-12-31,452,3,35,A,I,2023-05-10,0,IT 2,2022-05-07,2,10,3,368,12,0
2023-12-31,453,2,54,N,I,2022-02-06,0,Marketing,2021-10-12,1,6,4,117,3,0
2023-12-31,454,2,37,B,I,,0,R&D 2,2022-02-07,2,,3,692,22,0
2023-12-31,455,2,18,B,F,,0,Finance,2022-10-25,4,,1,432,14,0
2023-12-31,456,1,27,T,I,,0,Sales 3,2019-10-12,4,,2,1541,50,0
2023-12-31,457,3,32,H,I,,0,Sales 2,2020-05-01,3,,2,1339,43,0
2023-12-31,458,1,35,A,C,,0,R&D 2,2020-04-19,2,,3,1351,44,0
2023-12-31,459,2,36,O,I,,0,Finance 3,2020-08-13,4,,3,1235,40,0
2023-12-31,460,3,50,O,C,,0,Customer Support,2018-07-16,1,,4,1994,65,0
2023-12-31,461,1,21,H,C,,0,HR 2,2019-03-11,2,,1,1756,57,0
2023-12-31,462,1,42,T,F,,0,Sales 2,2019-11-10,3,,3,1512,49,0
2023-12-31,463,3,63,N,I,,0,R&D,2020-07-10,3,,5,1269,41,0
2023-12-31,464,2,27,T,F,,0,Marketing,2020-03-25,4,,2,1376,45,0
2023-12-31,465,3,23,H,P,2022-11-29,0,Finance 3,2022-06-24,4,1,1,158,5,0
2023-12-31,466,2,25,T,I,,0,Sales,2022-07-26,4,,2,523,17,0
2023-12-31,467,2,53,B,C,,0,Operations,2018-02-12,2,,4,2148,70,0
2023-12-31,468,2,37,A,P,,0,Finance 3,2018-10-10,3,,3,1908,62,0
2023-12-31,469,2,33,H,P,,0,Finance 2,2019-09-10,1,,2,1573,51,0
2023-12-31,470,1,39,W,I,2021-07-30,0,Customer Support,2018-02-23,1,2,3,1253,41,0
2023-12-31,471,2,61,T,F,,0,Sales 2,2020-12-25,3,,5,1101,36,0
2023-12-31,472,3,56,H,P,,0,Operations,2021-02-12,1,,5,1052,34,0
2023-12-31,473,2,63,N,P,,0,Marketing,2018-01-28,1,,5,2163,71,0
2023-12-31,474,2,18,A,I,,0,Operations,2018-08-19,1,,1,1960,64,0
2023-12-31,475,2,28,B,P,,0,Sales 2,2022-06-12,2,,2,567,18,0
2023-12-31,476,1,21,H,I,,0,HR,2020-12-05,3,,1,1121,36,0
2023-12-31,477,1,29,T,I,,0,HR 2,2022-03-29,4,,2,642,21,0
2023-12-31,478,1,24,N,C,,0,HR 2,2022-06-09,4,,1,570,18,0
2023-12-31,479,1,60,W,F,,0,Customer Support,2019-05-18,3,,5,1688,55,0
2023-12-31,480,3,42,A,P,,0,Marketing 2,2021-09-23,2,,3,829,27,0
2023-12-31,481,1,59,O,F,,0,Marketing,2023-04-18,4,,5,257,8,0
2023-12-31,482,3,62,B,P,,0,R&D,2022-02-12,1,,5,687,22,0
2023-12-31,483,3,22,N,P,,0,Sales,2021-01-03,2,,1,1092,35,0
2023-12-31,484,3,42,B,C,,0,IT 2,2018-07-26,3,,3,1984,65,0
2023-12-31,485,3,41,O,C,,0,Sales 3,2021-07-17,2,,3,897,29,0
2023-12-31,486,3,45,H,P,2022-09-15,0,Sales,2022-05-28,4,8,4,110,3,0
2023-12-31,487,3,37,N,F,,0,Sales,2021-02-16,4,,3,1048,34,0
2023-12-31,488,2,60,N,P,,0,Customer Support,2018-10-18,2,,5,1900,62,0
2023-12-31,489,2,51,O,P,2022-06-10,0,Sales 3,2022-05-07,4,8,4,34,1,1
2023-12-31,490,2,60,O,I,2023-09-29,0,HR,2023-09-24,3,8,5,5,0,1
2023-12-31,491,3,40,O,F,,0,R&D 2,2021-04-27,3,,3,978,32,0
2023-12-31,492,1,41,B,F,,0,IT 2,2022-12-30,3,,3,366,12,0
2023-12-31,493,3,45,O,C,,0,Sales 2,2018-12-22,2,,4,1835,60,0
2023-12-31,494,1,24,A,C,2023-12-14,0,IT 2,2022-03-22,1,2,1,632,20,0
2023-12-31,495,1,52,B,I,,0,R&D,2018-11-18,1,,4,1869,61,0
2023-12-31,496,1,60,W,P,,0,Customer Support,2018-10-17,1,,5,1901,62,0
2023-12-31,497,1,47,A,C,2021-08-26,0,HR,2020-06-18,3,1,4,434,14,0
2023-12-31,498,2,61,N,P,2023-06-27,0,Sales 3,2019-06-12,4,9,5,1476,48,0
2023-12-31,499,1,43,N,C,,0,Operations,2020-06-03,2,,3,1306,42,0
2023-12-31,500,2,40,N,P,2023-11-18,0,Finance 3,2023-09-11,4,5,3,68,2,1
2023-12-31,501,2,43,W,I,,0,Marketing 2,2018-06-18,2,,3,2022,66,0
2023-12-31,502,3,33,B,F,,1,R&D 2,2023-11-04,3,,2,57,1,0
2023-12-31,503,1,62,T,F,,0,Customer Support,2018-04-29,2,,5,2072,68,0
2023-12-31,504,1,41,O,C,,0,Sales 2,2022-08-08,2,,3,510,16,0
2023-12-31,505,1,44,O,I,,0,Sales 2,2022-06-02,2,,3,577,18,0
2023-12-31,506,3,21,B,I,,0,HR 2,2020-06-14,1,,1,1295,42,0
2023-12-31,507,2,28,H,P,,0,Marketing,2020-09-06,2,,2,1211,39,0
2023-12-31,508,3,61,B,I,,0,Finance,2022-10-24,2,,5,433,14,0
2023-12-31,509,1,57,B,C,2023-07-29,0,R&D,2023-07-26,3,10,5,3,0,1
2023-12-31,510,3,31,N,C,2023-04-06,0,Finance,2022-03-25,4,1,2,377,12,0
2023-12-31,511,3,46,N,I,2023-04-08,0,Finance 2,2021-02-25,2,9,4,772,25,0
2023-12-31,512,2,37,H,F,2023-06-20,0,Customer Support,2020-09-06,3,4,3,1017,33,0
2023-12-31,513,2,30,W,P,,1,Sales 3,2023-10-20,1,,2,72,2,0
2023-12-31,514,1,41,H,I,,0,Finance 3,2018-11-24,3,,3,1863,61,0
2023-12-31,515,1,38,O,C,2023-01-01,0,Sales 2,2019-05-07,2,10,3,1335,43,0
2023-12-31,516,3,19,A,P,,0,R&D,2018-04-15,3,,1,2086,68,0
2023-12-31,517,2,40,N,P,,0,Marketing,2022-02-12,4,,3,687,22,0
2023-12-31,518,1,64,N,I,,0,HR 2,2022-01-10,1,,5,720,23,0
2023-12-31,519,2,64,A,C,,0,Sales 2,2023-02-08,3,,5,326,10,0
2023-12-31,520,1,27,B,C,,0,Sales,2023-04-25,3,,2,250,8,0
2023-12-31,521,3,35,N,P,,0,IT 2,2018-01-05,4,,3,2186,71,0
2023-12-31,522,1,49,W,P,2023-04-09,0,Finance 2,2022-02-16,1,3,4,417,13,0
2023-12-31,523,2,65,T,C,,0,Finance,2022-11-26,2,,5,400,13,0
2023-12-31,524,1,27,W,C,,0,HR 2,2020-01-20,4,,2,1441,47,0
2023-12-31,525,2,22,H,F,2023-12-14,1,HR 2,2023-11-24,1,10,1,20,0,1
2023-12-31,526,2,59,W,P,,0,Finance,2018-04-09,1,,5,2092,68,0
2023-12-31,527,3,28,T,F,2023-12-08,0,Sales 3,2018-01-18,2,6,2,2150,70,0
2023-12-31,528,1,41,B,I,,0,Operations,2019-11-26,4,,3,1496,49,0
2023-12-31,529,3,51,W,P,,0,Finance,2023-08-31,4,,4,122,4,0
2023-12-31,530,1,43,H,P,,0,R&D 2,2019-11-10,2,,3,1512,49,0
2023-12-31,531,1,56,A,I,,0,Marketing,2018-02-26,1,,5,2134,70,0
2023-12-31,532,2,31,O,P,,0,Operations,2023-05-01,4,,2,244,8,0
2023-12-31,533,3,60,N,C,2023-12-13,1,Finance 2,2023-12-12,3,7,5,1,0,1
2023-12-31,534,2,48,T,C,,0,Finance,2019-08-15,4,,4,1599,52,0
2023-12-31,535,1,18,A,I,,0,Marketing 2,2021-04-29,1,,1,976,32,0
2023-12-31,536,1,36,A,C,,0,IT,2018-01-20,3,,3,2171,71,0
2023-12-31,537,2,59,B,P,,0,Marketing,2020-12-08,3,,5,1118,36,0
2023-12-31,538,2,37,H,C,,0,Operations,2018-03-22,1,,3,2110,69,0
2023-12-31,539,3,55,H,P,2022-10-10,0,R&D,2022-09-07,3,7,5,33,1,1
2023-12-31,540,2,63,H,C,,0,R&D,2020-01-12,4,,5,1449,47,0
2023-12-31,541,1,39,O,I,,0,Marketing,2021-01-18,2,,3,1077,35,0
2023-12-31,542,1,29,T,P,,0,Operations,2021-11-19,2,,2,772,25,0
2023-12-31,543,2,35,B,P,,0,Sales 2,2019-09-08,1,,3,1575,51,0
2023-12-31,544,1,61,B,I,,0,R&D 2,2020-12-19,1,,5,1107,36,0
2023-12-31,545,3,27,B,F,,0,IT 2,2021-12-24,2,,2,737,24,0
2023-12-31,546,2,45,B,F,,0,R&D 2,2020-10-25,2,,4,1162,38,0
2023-12-31,547,2,28,T,I,,0,Sales 2,2018-10-23,2,,2,1895,62,0
2023-12-31,548,2,65,T,I,,0,IT,2019-05-02,1,,5,1704,55,0
2023-12-31,549,1,51,T,P,2020-07-19,0,Sales 3,2019-12-11,1,10,4,221,7,0
2023-12-31,550,2,19,T,C,,0,Sales,2019-11-13,2,,1,1509,49,0
2023-12-31,551,1,53,O,C,,0,R&D,2020-11-24,3,,4,1132,37,0
2023-12-31,552,3,45,W,C,2023-09-29,0,Sales,2023-09-29,2,9,4,0,0,1
2023-12-31,553,2,55,H,C,,0,Finance 3,2018-06-01,4,,5,2039,66,0
2023-12-31,554,2,43,T,I,,0,HR,2022-10-18,1,,3,439,14,0
2023-12-31,555,3,21,W,I,,0,Sales 3,2019-12-11,1,,1,1481,48,0
2023-12-31,556,3,33,H,F,2022-07-02,0,Sales,2020-01-05,1,4,2,909,29,0
2023-12-31,557,1,52,A,C,,0,Sales 2,2022-08-05,4,,4,513,16,0
2023-12-31,558,2,22,N,C,,0,Sales 2,2022-02-17,4,,1,682,22,0
2023-12-31,559,2,59,N,F,,0,Sales 3,2019-12-18,1,,5,1474,48,0
2023-12-31,560,2,21,H,C,,0,Finance 2,2019-07-31,3,,1,1614,53,0
2023-12-31,561,1,41,H,I,,0,Marketing,2020-08-24,2,,3,1224,40,0
2023-12-31,562,2,39,B,C,,0,Sales 2,2021-05-04,2,,3,971,31,0
2023-12-31,563,1,28,B,P,,0,Finance 2,2021-01-04,1,,2,1091,35,0
2023-12-31,564,1,28,O,P,,0,IT 2,2018-06-20,4,,2,2020,66,0
2023-12-31,565,1,18,H,P,,0,Customer Support,2022-11-17,2,,1,409,13,0
2023-12-31,566,1,18,W,F,,0,IT 2,2018-09-22,2,,1,1926,63,0
2023-12-31,567,2,51,H,P,,0,R&D,2018-06-13,3,,4,2027,66,0
2023-12-31,568,2,63,W,C,,0,Sales,2019-11-26,1,,5,1496,49,0
2023-12-31,569,2,32,A,C,,0,Operations,2021-08-02,4,,2,881,28,0
2023-12-31,570,2,21,A,F,,0,Customer Support,2020-07-05,1,,1,1274,41,0
2023-12-31,571,3,23,N,I,,0,R&D 2,2022-01-23,4,,1,707,23,0
2023-12-31,572,2,38,N,I,2022-12-31,0,Sales,2022-05-31,2,5,3,214,7,0
2023-12-31,573,3,46,T,F,,0,Marketing,2021-08-29,3,,4,854,28,0
2023-12-31,574,1,48,A,I,,0,Marketing 2,2020-03-28,3,,4,1373,45,0
2023-12-31,575,1,50,O,F,,0,Sales 3,2020-07-24,4,,4,1255,41,0
2023-12-31,576,2,41,W,I,2021-07-23,0,Finance 3,2018-10-22,4,5,3,1005,33,0
2023-12-31,577,2,21,A,F,,0,Customer Support,2018-04-09,3,,1,2092,68,0
2023-12-31,578,1,56,T,F,,0,Sales 3,2022-01-10,3,,5,720,23,0
2023-12-31,579,2,31,N,I,,0,Sales 3,2020-09-25,4,,2,1192,39,0
2023-12-31,580,3,61,T,I,2023-09-18,0,HR,2018-08-07,2,3,5,1868,61,0
2023-12-31,581,2,46,O,F,,0,Sales 3,2018-10-31,3,,4,1887,61,0
2023-12-31,582,2,34,H,I,,0,Finance 3,2022-08-03,3,,2,515,16,0
2023-12-31,583,3,40,A,F,,0,Finance 2,2018-10-21,2,,3,1897,62,0
2023-12-31,584,2,55,B,P,,1,R&D,2023-10-14,2,,5,78,2,0
2023-12-31,585,2,20,N,I,,0,HR,2018-02-04,4,,1,2156,70,0
2023-12-31,586,1,46,B,F,,0,Sales,2021-10-27,3,,4,795,26,0
2023-12-31,587,1,57,N,I,,0,Marketing,2019-11-01,4,,5,1521,49,0
2023-12-31,588,1,27,O,F,,0,R&D,2019-05-26,1,,2,1680,55,0
2023-12-31,589,2,51,H,P,,0,IT 2,2021-02-22,1,,4,1042,34,0
2023-12-31,590,2,27,T,P,,0,IT 2,2021-03-20,3,,2,1016,33,0
2023-12-31,591,1,48,A,C,,0,Customer Support,2020-07-23,1,,4,1256,41,0
2023-12-31,592,3,55,W,I,2019-03-17,0,Finance 2,2018-10-24,1,7,5,144,4,0
2023-12-31,593,3,50,A,C,2023-03-16,0,Finance 2,2020-05-03,1,5,4,1047,34,0
2023-12-31,594,1,47,O,P,,0,Finance,2022-05-10,1,,4,600,19,0
2023-12-31,595,2,33,N,P,2023-02-19,0,Finance 2,2019-11-20,4,1,2,1187,38,0
2023-12-31,596,1,51,H,I,2022-06-12,0,Operations,2021-01-11,1,3,4,517,16,0
2023-12-31,597,3,42,H,P,,0,HR,2018-03-19,4,,3,2113,69,0
2023-12-31,598,1,35,N,P,,0,Operations,2020-09-16,2,,3,1201,39,0
2023-12-31,599,1,56,T,I,,0,Customer Support,2021-08-10,3,,5,873,28,0
2023-12-31,600,3,51,H,C,,0,HR 2,2019-05-10,1,,4,1696,55,0
2023-12-31,601,1,51,T,I,,0,Operations,2021-08-16,4,,4,867,28,0
2023-12-31,602,1,18,W,F,,0,Customer Support,2018-03-14,1,,1,2118,69,0
2023-12-31,603,1,64,H,P,,0,Operations,2019-04-13,2,,5,1723,56,0
2023-12-31,604,1,28,A,C,,0,HR,2021-01-07,4,,2,1088,35,0
2023-12-31,605,2,59,B,C,,0,IT 2,2023-03-12,4,,5,294,9,0
2023-12-31,606,1,52,W,F,,0,Finance 2,2019-07-09,3,,4,1636,53,0
2023-12-31,607,1,34,A,P,,0,HR 2,2020-01-05,1,,2,1456,47,0
2023-12-31,608,1,19,T,I,2022-03-07,0,HR,2020-06-03,4,5,1,642,21,0
2023-12-31,609,2,18,T,F,,0,R&D,2020-03-13,1,,1,1388,45,0
2023-12-31,610,2,57,H,I,,0,Marketing,2023-06-02,4,,5,212,6,0
2023-12-31,611,3,26,W,P,2023-11-10,0,Sales 3,2023-08-07,4,4,2,95,3,0
2023-12-31,612,3,57,A,P,,0,Sales 3,2019-12-04,3,,5,1488,48,0
2023-12-31,613,3,46,N,P,,0,Marketing,2021-01-20,4,,4,1075,35,0
2023-12-31,614,1,35,H,P,2023-12-16,0,Finance,2023-08-29,3,2,3,109,3,0
2023-12-31,615,2,26,B,F,,0,Sales 2,2022-04-10,3,,2,630,20,0
